DATA,PA,MEDIA,QT_MEVAL_MIN,QT_MEVAL_MAX
2016-01-01 04:00:00,Pres.Atm.,1012.86202956,1012.41796875,1013.3793335
2016-01-01 04:00:00,Temp.Int.,25.6749874527,24.7000007629,26.7999992371
2016-01-01 04:00:00,CH4,1.42296462252,1.38800001144,1.46000003815
2016-01-01 04:00:00,HCnM,0.295866852135,0.264999985695,0.358999997377
2016-01-01 04:00:00,HCT,1.7188314763,1.67599999905,1.7840000391
2016-01-01 04:00:00,SO2,0.0015969360055,0.0010000000475,0.00300000002608
2016-01-01 04:00:00,O3,0.0202573812108,0.0189999993891,0.0219999998808
2016-01-01 04:00:00,NO,0.00106378835136,0.0,0.00200000009499
2016-01-01 04:00:00,NO2,0.00289025078015,0.0010000000475,0.00499999988824
2016-01-01 04:00:00,NOx,0.00395403906488,0.00200000009499,0.00600000005215
2016-01-01 04:00:00,CO,-0.00417186643845,-0.172999992967,0.437000006437
2016-01-01 04:00:00,Vin,215.168751534,211.0,216.800003052
2016-01-01 04:00:00,Vout,216.866279199,208.899993896,221.399993896
2016-01-01 04:00:00,Fin,59.999527785,59.9000015259,60.0
2016-01-01 04:00:00,MP10,0.0399999991059,0.0399999991059,0.0399999991059
2016-01-01 04:00:00,MPT,0.995000004768,0.995000004768,0.995000004768
2016-01-01 05:00:00,Chuva,0.0,0.0,0.0
2016-01-01 05:00:00,VVE,3.05893650907,1.35349583626,6.06250190735
2016-01-01 05:00:00,DVE,120.819279337,52.1646766663,201.759094238
2016-01-01 05:00:00,Temp.,22.3047668766,22.197637558,22.4570446014
2016-01-01 05:00:00,Umidade,86.3563893925,85.3907928467,87.5423431396
2016-01-01 05:00:00,Rad.,8.15282382088,1.64799952507,20.6915493011
2016-01-01 05:00:00,Pres.Atm.,1012.97153077,1012.32641602,1013.6539917
2016-01-01 05:00:00,Temp.Int.,25.7472874196,24.7000007629,26.7999992371
2016-01-01 05:00:00,CH4,1.42762083283,1.39600002766,1.46099996567
2016-01-01 05:00:00,HCnM,0.303977413535,0.284999996424,0.407999992371
2016-01-01 05:00:00,HCT,1.73159825051,1.69500005245,1.85500001907
2016-01-01 05:00:00,SO2,0.00196614002686,0.0010000000475,0.00300000002608
2016-01-01 05:00:00,O3,0.0204926591481,0.0179999992251,0.0219999998808
2016-01-01 05:00:00,NO,0.00104973161245,0.0,0.00200000009499
2016-01-01 05:00:00,NO2,0.00276179719072,0.00200000009499,0.00499999988824
2016-01-01 05:00:00,NOx,0.00381152874741,0.00300000002608,0.00600000005215
2016-01-01 05:00:00,CO,-0.00521773517528,-0.155000001192,0.349000006914
2016-01-01 05:00:00,Vin,214.844601724,209.800003052,217.699996948
2016-01-01 05:00:00,Vout,216.510687091,210.699996948,223.199996948
2016-01-01 05:00:00,Fin,60.0,60.0,60.0
2016-01-01 05:00:00,MP10,0.0430000014603,0.0430000014603,0.0430000014603
2016-01-01 05:00:00,MPT,0.995000004768,0.995000004768,0.995000004768
2016-01-01 06:00:00,Chuva,0.0,0.0,0.0
2016-01-01 06:00:00,VVE,3.41793285533,1.2970366478,7.9866938591
2016-01-01 06:00:00,DVE,107.881168029,20.5670337677,265.932189941
2016-01-01 06:00:00,Temp.,22.6206976693,22.2739334106,23.0216369629
2016-01-01 06:00:00,Umidade,85.2921309129,83.8709640503,86.9319763184
2016-01-01 06:00:00,Rad.,47.1345004442,18.6773281097,86.7336044312
2016-01-01 06:00:00,Pres.Atm.,1013.65968183,1013.0680542,1014.74346924
2016-01-01 06:00:00,Temp.Int.,25.5942479643,24.6000003815,26.7999992371
2016-01-01 06:00:00,CH4,1.42323704782,1.39199995995,1.46099996567
2016-01-01 06:00:00,HCnM,0.284479388072,0.270000010729,0.331000000238
2016-01-01 06:00:00,HCT,1.70771643647,1.67100000381,1.76199996471
2016-01-01 06:00:00,SO2,0.00134206134508,0.0010000000475,0.00200000009499
2016-01-01 06:00:00,O3,0.0219259051611,0.0189999993891,0.0230000000447
2016-01-01 06:00:00,NO,0.00108635102653,0.0,0.00200000009499
2016-01-01 06:00:00,NO2,0.00164512541547,0.0,0.00400000018999
2016-01-01 06:00:00,NOx,0.00273147638281,0.0010000000475,0.00499999988824
2016-01-01 06:00:00,CO,-0.0148690807976,-0.152999997139,0.342999994755
2016-01-01 06:00:00,Vin,215.981030392,211.300003052,217.699996948
2016-01-01 06:00:00,Vout,217.539613643,208.899993896,223.199996948
2016-01-01 06:00:00,Fin,59.9999722226,59.9000015259,60.0
2016-01-01 06:00:00,MP10,0.0309999994934,0.0309999994934,0.0309999994934
2016-01-01 06:00:00,MPT,0.995000004768,0.995000004768,0.995000004768
2016-01-01 07:00:00,Chuva,0.0,0.0,0.0
2016-01-01 07:00:00,VVE,3.3339401524,1.01168859005,6.36310911179
2016-01-01 07:00:00,DVE,114.157277168,4.38367891312,195.705429077
2016-01-01 07:00:00,Temp.,23.2891662269,22.9148235321,23.7205123901
2016-01-01 07:00:00,Umidade,83.5010636708,81.157875061,86.1232299805
2016-01-01 07:00:00,Rad.,103.946347723,67.5679779053,153.813293457
2016-01-01 07:00:00,Pres.Atm.,1014.95809186,1014.19415283,1015.86047363
2016-01-01 07:00:00,Temp.Int.,25.6562842685,24.7999992371,26.7999992371
2016-01-01 07:00:00,CH4,1.41342339748,1.3789999485,1.45899999142
2016-01-01 07:00:00,HCnM,0.288646797159,0.268999993801,0.307999998331
2016-01-01 07:00:00,HCT,1.70207019457,1.66499996185,1.76199996471
2016-01-01 07:00:00,SO2,0.0010000000475,0.0010000000475,0.0010000000475
2016-01-01 07:00:00,O3,0.0224454038535,0.0209999997169,0.0230000000447
2016-01-01 07:00:00,NO,0.00108746523271,0.0,0.00200000009499
2016-01-01 07:00:00,NO2,0.00109080785125,0.0,0.00200000009499
2016-01-01 07:00:00,NOx,0.00217827305027,0.0010000000475,0.00400000018999
2016-01-01 07:00:00,CO,0.00764679663178,-0.189999997616,0.391999989748
2016-01-01 07:00:00,Vin,215.439418861,192.899993896,233.699996948
2016-01-01 07:00:00,Vout,216.973028954,207.100006104,235.699996948
